book_id,rating,number_of_likes
16004807,3,40
105490,4,0
18079639,2,5
15384,2,96
61008,3,63
2243804,5,64
12354765,5,2
17290655,3,92
896625,1,46
22067087,2,92
22504613,3,69
23529245,1,68
162121,0,21
16125281,5,7
2553575,5,5
7338243,5,37
22546351,3,41
16106510,1,7
1479967,4,13
16078584,4,8
14896617,3,14
9762,0,6
70241,5,1
10599735,3,6
30841109,4,7
23602474,0,41
13477510,2,3
27173440,5,73
7982855,3,91
281215,2,4
13151505,5,3
565816,3,16
32848471,5,6
13151505,3,34
23218582,4,60
18068907,0,50
29430869,0,23
8585694,3,42
3793889,0,9
183742,3,92
1079220,3,18
25190,5,87
1429082,0,42
13547514,4,15
3599149,4,7
22886113,1,11
18076746,5,86
41479329,1,1
33517640,2,14
11741,2,61
2113410,2,11
445937,3,24
16134829,5,20
18455357,3,19
13019704,1,77
1466595,5,13
17264894,3,4
3564825,1,35
15832828,0,18
34108782,3,79
15802883,2,90
45978,5,58
550821,1,17
968,3,20
23961798,1,40
3274660,2,32
27831851,5,10
13558188,4,0
442785,5,29
16081272,4,14
17857495,2,18
18141144,1,18
6845839,2,8
639544,1,82
13423215,1,23
58094,2,8
5931169,0,5
5971786,2,54
40942107,0,6
43663613,4,3
17306293,5,3
17670532,4,12
243598,3,29
522471,4,17
9917957,4,5
17410891,0,7
9999576,0,19
6414121,0,52
30628,5,18
764302,4,15
30969741,3,43
24044142,5,98
13060609,1,45
26059544,2,18
297226,0,3
22729370,0,3
209576,0,15
22328317,3,15
29430791,4,57
473870,2,40
14798,2,10
10664518,3,74
4689021,0,65
33830437,4,75
18001399,3,18
13228436,2,34
12924307,2,2
3975186,2,5
17909170,3,62
417656,0,8
22012863,3,15
18158521,0,18
458191,0,12
23203791,5,81
6114607,3,52
426825,2,7
40915703,3,27
33986447,1,47
71023,2,0
16137205,4,19
310259,2,17
141051,1,4
12207595,4,67
28869682,2,15
27220482,5,13
23119338,4,46
25584230,2,52
37809999,4,23
2169059,4,94
16059404,5,40
2761171,3,20
16124019,3,89
9541839,1,5
25097488,3,9
9484114,4,22
15986924,5,82
23165581,0,19
37630,5,6
13022704,1,95
10577,4,20
15852756,2,16
6294228,1,17
12712973,5,51
6324589,3,11
6480781,2,7
23506484,1,97
209304,2,1
6655491,3,9
23588008,4,47
24327646,1,20
38490252,3,2
7022166,0,3
37505911,0,13
13547514,0,10
11547862,0,100
20439831,0,13
13070346,0,18
14579992,2,25
16002028,5,17
14761679,5,11
22626381,2,89
30119,3,77
7546,1,39
10590390,4,13
193591,0,83
920330,1,32
23379428,1,0
12561863,1,6
25613902,2,4
21915684,3,1
7210397,5,89
16118134,5,81
19770450,2,49
17311772,2,96
22108231,0,61
28912565,2,16
5942552,5,51
18857516,4,66
105687,4,52
7025067,4,7
40747317,0,11
60220,3,10
13507921,1,42
13498089,5,55
2475251,0,59
13637157,1,39
1048089,4,5
24767896,1,100
13558423,2,37
12977976,4,86
685492,1,11
76722,5,96
21998704,3,18
13059477,1,81
61264,3,81
18107522,1,77
517344,4,25
6480008,0,78
20497858,2,26
5522148,0,5
22729370,0,10
17143,5,3
880378,5,16
22308780,1,15
25733835,2,20
6048350,4,17
356063,1,11
41209130,0,16
134025,0,90
6505358,3,17
7124371,2,6
194740,0,97
36627806,5,26
8492319,4,86
476653,1,61
41118857,4,3
18735187,3,67
30628,3,19
528710,3,71
7031827,1,6
293918,4,10
15984445,5,7
24493035,3,17
35772433,5,2
31945153,2,7
4370,5,30
42156,3,20
26213995,3,79
23588008,4,7
4617762,0,11
476653,1,74
4495776,0,62
17317995,4,11
41435119,1,20
25698,5,40
93134,2,66
18397583,0,25
556975,4,33
576335,3,20
101247,0,0
30315,5,27
179182,3,19
11400387,2,54
21527208,1,54
362956,1,21
604208,1,51
22011010,1,84
6596845,4,97
13477510,4,53
16058764,2,5
40942107,1,20
17738217,0,73
185897,0,35
13176380,5,17
517344,3,18
35664715,4,49
6388255,5,87
18629086,1,3
10964693,5,12
2241864,4,68
19548967,3,49
13812,1,36
25816447,0,30
13372959,0,21
22456930,1,51
25682166,4,0
32622208,3,73
156492,5,49
21535021,3,12
8465337,4,12
13153411,5,58
7031834,4,31
25014114,2,2
26802017,1,76
1096334,3,46
2138727,1,39
16241153,0,74
32191710,3,17
17788580,0,30
27424750,5,88
163835,2,28
9824,5,8
10108,4,83
15811135,5,71
25014114,4,5
7986449,0,97
31283058,3,2
213577,3,22
747061,1,40
10577,4,57
21400742,1,53
20257238,1,74
15808466,2,73
3832022,4,35
12814088,1,69
32532,0,61
22312660,3,25
3430897,1,77
133793,5,47
17369254,1,21
147848,2,12
23913,4,8
34371311,5,74
1599887,3,74
128533,0,8
18079542,3,1
42274000,3,51
3121162,3,25
4313522,4,57
32967547,5,99
2905807,0,52
122649,1,20
775083,3,80
25802884,2,20
15745753,3,26
19033968,5,10
23207202,5,3
16064396,1,61
21899683,1,19
13642663,4,10
13364211,2,31
17333269,5,15
6122181,3,10
27221247,5,18
27936,1,80
7641383,2,10
553475,3,37
118413,2,78
7155145,1,0
101911,0,0
1569144,3,4
556975,1,38
11451160,4,61
12879875,3,54
11423197,1,33
44757,0,63
23602474,3,95
9433912,2,79
17140887,1,49
96663,4,7
29602483,5,80
23259068,0,35
17205118,2,5
16120552,2,59
38260251,3,19
21457758,0,80
18009950,4,33
24311467,2,86
14296788,0,7
23878,1,8
30625170,5,36
6862664,1,91
69094,0,59
230852,0,60
17185633,4,15
18090019,0,15
18401154,2,2
29280247,4,10
3931196,1,11
13576438,5,0
669100,3,63
1079220,1,99
17903004,5,48
22494969,4,5
18952,0,4
9729040,0,24
30292905,1,1
24529013,5,49
18482356,5,62
369672,5,19
34534844,1,18
18042108,2,85
96647,0,20
11707196,2,3
15808829,2,67
11387463,2,88
20579291,2,8
522780,4,26
14930046,5,79
2693142,2,62
9545064,5,2
7864147,4,2
1146301,5,20
6149,2,92
340745,5,15
7976029,2,1
18490649,5,18
11556337,4,40
18442147,3,36
6278019,2,8
782854,4,51
61146,2,7
7163862,4,72
24476778,4,19
19294181,4,59
13149420,5,72
10504378,2,61
17609789,5,18
18774964,5,83
16104414,4,20
2463578,5,3
28208143,4,93
17411148,5,18
2414846,5,35
274392,0,38
476899,5,1
26527726,0,64
6609744,2,59
15985214,0,79
13452967,4,64
42740014,2,3
332631,2,10
26249870,0,75
11601984,4,14
25812109,1,7
16687056,2,19
9415966,1,20
25605631,2,13
33392239,1,17
29236380,4,95
21532628,2,3
256280,0,16
386402,3,38
438452,1,74
837501,3,86
17181677,4,68
5948599,2,10
639544,5,20
18405928,2,19
30247981,0,17
17133266,2,15
23569783,3,97
27872890,2,12
213577,0,76
29059,4,34
36192190,0,47
15594,0,18
17228236,4,26
15803161,5,63
772739,3,73
8536738,2,8
192266,0,18
4313522,5,49
27106864,3,9
17159382,1,38
135840,2,68
13623910,3,0
23524515,1,15
26013033,3,48
22551730,5,16
13253655,4,6
7022166,3,6
2802316,3,76
20805925,5,3
680154,1,8
13092528,1,15
7442,1,85
15823426,4,84
1379961,3,2
13592074,4,18
2182780,1,8
27689,3,15
21400742,3,65
13438525,0,21
12396846,1,77
17612897,4,42
30037874,1,59
18039197,2,41
41435119,2,59
9378297,2,18
347413,2,73
368468,3,19
16406114,2,9
37785963,4,46
5984399,2,18
31682371,0,59
77255,3,20
15783425,4,1
15700563,4,14
836964,4,46
59807,4,15
17620501,2,31
13592074,3,67
19444805,3,51
29917,5,74
18815522,1,8
24472,5,9
24958417,5,3
9489,4,70
18089345,3,19
20688076,5,74
33803113,4,10
1240904,3,36
12384157,4,17
29736467,5,11
6686092,0,76
18103690,2,56
15803757,5,44
9409469,3,9
365672,2,37
3004197,0,16
36209818,1,6
17908032,4,30
316496,1,23
7144,5,58
10428803,1,17
21776145,3,3
17798569,2,14
17227471,1,8
15992880,3,69
11150550,3,64
116445,2,47
518492,2,57
23362210,4,17
2685034,5,84
17385220,0,12
2331954,5,17
40656712,4,12
27689,3,76
17925554,3,6
18074023,0,80
8834784,4,12
16164030,4,8
6556855,0,36
30315702,1,69
686344,3,50
43993,2,11
57950,1,10
74105,5,75
26807830,1,6
6423044,4,5
36627806,5,77
16096260,1,12
218750,0,57
1594220,0,51
110786,4,39
24804444,3,14
27169611,3,15
11397996,1,6
24867841,4,3
4590435,1,11
15814334,3,8
20371237,3,54
104949,4,76
30672,3,13
592089,5,13
7644545,4,85
8074907,0,52
1373994,1,19
1316382,4,12
7334201,4,11
34738565,5,82
1215032,2,88
12275903,4,84
16421118,4,3
10646143,1,0
13455553,4,17
20410869,4,15
102164,5,71
131061,4,28
37909422,0,18
37508253,1,13
330524,0,84
40407111,0,15
997846,0,5
18456361,4,11
15777279,3,4
20618857,2,91
13502238,3,93
9462775,3,11
7933894,1,99
17340459,0,66
23453099,5,26
18310298,0,0
73093,0,22
13615258,1,84
5069663,4,34
36668528,5,19
22886708,3,1
80642,1,87
10626540,4,4
12037109,4,12
13490543,5,32
40409102,1,40
11222793,0,0
29609847,3,61
8270439,3,20
17733971,1,20
7853757,5,67
815,2,96
18362750,1,17
249606,4,81
13570,2,3
25358728,2,88
12550179,2,79
40180935,2,43
25812109,1,8
8432181,5,11
781046,2,63
316496,2,13
7140582,4,5
11556337,4,29
15125369,5,10
41074,3,10
4988505,4,3
143728,0,32
19770450,5,3
556629,0,62
10096187,0,38
36590922,5,80
1832749,0,33
7196906,0,15
22020598,4,87
80890,3,97
6625971,1,8
9636127,1,9
13493936,0,14
22368622,1,94
21459648,5,1
13246500,4,12
104378,4,17
33295690,0,28
35269145,3,37
1019924,2,18
158479,0,6
678891,1,7
17166220,3,74
22820251,1,5
18145276,2,7
30815927,2,13
17801656,2,54
5585365,4,7
27217726,5,19
16166080,3,44
16043630,3,9
170293,1,58
25110927,1,80
11997139,4,9
376585,0,10
13553217,3,14
27840642,1,45
997027,3,16
404857,1,82
16998041,3,19
10092502,4,84
39540,5,58
13170607,1,4
16488672,5,1
25476259,4,16
9844,1,12
17285883,0,8
18453733,3,23
15812814,0,3
26760134,0,71
25589564,3,95
17255435,1,60
13974822,2,44
20522640,0,79
9477028,0,56
672493,1,12
8032544,5,38
24503187,3,100
7779571,5,50
12444229,1,60
23300800,0,14
23854,0,68
101247,1,22
23471514,0,35
10925109,2,19
16278424,4,15
13565914,5,94
17831617,5,16
9408584,2,18
40881450,5,10
16034218,2,3
226709,0,1
1419203,0,55
8316125,2,75
169711,0,2
22774703,3,76
19189481,5,3
518492,0,18
89840,0,34
23546634,1,4
9415958,3,11
18397583,2,58
209966,2,12
26025161,5,70
17831095,3,93
34511672,2,40
4203091,2,9
191275,4,7
27276316,0,5
10457746,5,17
20982844,1,0
27261345,4,3
228244,1,15
7155027,3,79
7114825,3,97
724994,1,69
1486138,2,16
13414830,1,33
22040598,1,20
16059404,3,43
49838,4,56
18943009,2,16
8379666,3,14
22729621,0,9
542269,3,10
31423216,1,0
21428094,0,32
9998,2,9
15770316,2,8
234184,3,84
26029537,2,19
34402826,3,13
112110,0,22
15802983,4,10
13494641,0,7
23492476,1,19
2734278,0,28
36604162,4,16
13090675,0,47
42615845,1,93
4541172,2,16
40656712,3,19
24917753,2,17
20453431,1,77
33607640,2,16
20434251,3,67
261905,1,15
153219,2,45
17869212,3,68
10430633,1,5
9327053,1,11
33966845,3,24
16176153,4,11
18509605,2,87
20809980,5,83
11594257,2,12
5510384,5,44
13422043,3,18
29776246,3,38
13548618,2,12
7163862,3,17
13249893,5,4
7685245,4,0
20578970,0,72
9065272,5,20
13617298,1,52
26047038,4,50
23513988,3,46
12923,1,22
23129080,1,14
2795053,1,61
4370,3,6
17901165,1,52
43313,3,19
33151805,2,0
35082747,3,5
18286402,4,58
21533138,2,63
12458914,4,7
825889,1,84
776159,3,16
1079991,2,10
95602,5,11
702573,1,1
1201724,0,2
12367401,5,16
17367507,0,16
5942455,2,5
4591,4,58
15826934,4,13
123543,1,19
11388053,3,25
23470870,2,9
15736992,5,11
21774924,4,73
13409302,2,3
29361425,4,47
24989140,0,6
2305862,3,72
10156959,0,3
25215765,1,39
15721638,2,3
141452,3,3
22042627,0,86
21428094,0,18
12503929,4,8
2210839,0,23
18889356,2,1
17609789,5,84
287494,5,35
18053047,2,44
40448,5,7
1329611,3,35
18286192,0,5
12155164,5,82
9541850,5,11
764003,0,51
40858,5,81
17909170,1,80
1380751,2,67
22917320,2,13
39009618,1,44
36518151,4,63
5999242,0,43
3214291,0,89
6359290,5,11
2905549,1,22
15793509,0,16
817377,0,17
538581,4,35
20553451,2,6
2295823,4,53
15721645,4,18
617708,4,64
18757554,2,43
18622245,1,19
25573977,1,32
20605405,2,8
17159076,0,2
28107347,2,5
2933901,0,12
188454,2,13
6050298,4,35
17573684,0,52
17593220,2,18
15768409,5,74
17287054,3,86
19518735,1,1
12939838,2,14
148040,1,20
17679368,5,74
31862,2,13
23173415,3,15
18637162,0,6
817791,3,82
57262,1,41
16233465,1,70
12543,0,14
7857195,3,7
13139,4,2
10808013,1,89
12083233,3,100
31299921,4,45
36511792,1,7
42140571,1,33
12945191,3,6
22052117,0,62
16599,0,5
32792498,5,12
35553325,5,96
17164915,3,76
4616314,5,75
13445271,4,76
25692886,3,65
24736191,3,51
18110808,3,8
311095,1,20
1661390,1,26
12694556,5,94
9470293,0,53
1466595,1,18
11010324,5,17
16170625,1,85
10108,2,45
15771862,5,5
107033,5,5
6080748,5,12
219563,5,3
17997591,3,10
21484,3,92
10813469,1,18
31147267,3,62
19148794,2,55
696811,1,70
716696,4,9
3029362,4,57
18404427,0,4
24752366,2,38
91289,2,7
15981673,4,4
11312041,4,36
12907444,1,31
29015,0,8
24148841,5,13
547847,3,5
31211256,4,19
17794715,0,3
11559200,3,38
13587130,0,16
22372402,2,34
34750134,0,21
198076,0,78
12964250,5,3
13423475,4,3
22094951,5,6
21560471,0,46
23110843,5,69
33783451,0,4
17927626,2,17
824734,1,54
538166,5,84
2274683,3,62
40102,4,12
89959,2,15
24226116,4,0
291865,5,20
11331421,3,37
206868,1,54
890452,4,19
13765729,4,11
21887834,1,15
101999,0,55
17622948,4,30
13400912,1,70
21913812,3,27
13529900,2,15
7463932,0,78
892303,2,6
19112416,0,54
2905549,3,38
732839,4,19
63832,3,100
12240730,0,41
38244358,4,17
23230,0,63
444347,2,72
7693853,1,23
182381,5,38
18281880,1,81
499225,0,8
21796060,0,18
16122643,0,67
11459517,0,9
15723916,1,35
17164772,0,17
11947156,4,9
18163646,0,15
31178738,3,45
16070521,5,6
48176,5,12
16245726,0,33
24885790,3,30
17332243,3,92
29405105,4,66
5928862,3,81
44185,5,50
22838220,0,25
12760660,0,18
6319371,2,4
16164030,4,82
121749,3,31
13406403,5,47
29847473,3,95
3026017,2,90
1325218,4,14
5359,2,16
1098486,1,93
2795053,2,77
6893663,1,58
112969,0,1
9436877,5,15
6752458,5,99
78427,4,3
166008,4,40
41187889,1,67
12833037,3,5
943817,1,20
36606300,3,24
13400912,0,62
15803757,4,19
244659,3,87
6649371,0,81
18885571,4,13
18782855,0,39
261905,5,75
227729,1,7
296570,1,44
7685281,2,72
6271063,3,22
18484371,1,3
6237858,4,29
220755,4,24
32768509,3,19
31932891,2,5
25322449,2,16
366787,5,29
32081,2,12
20299991,3,7
7039218,1,19
22816100,0,13
11707729,1,33
82748,5,35
16137205,0,7
9757264,3,26
23638850,3,54
16729,5,3
10813469,3,19
21795576,2,17
25241463,5,72
22718727,0,78
552440,5,25
39067463,5,21
35891344,0,19
12905387,5,28
6066181,3,10
25313505,4,36
13038833,2,73
1059856,4,46
1159679,2,79
39333207,2,63
11451160,5,80
2461776,1,0
22046490,1,67
99461,1,57
192954,2,3
10691701,5,26
13512536,0,67
17692998,0,62
451763,1,23
18310545,4,18
14061957,1,43
27208,1,99
11275,0,57
5872,5,2
433035,0,0
2295823,4,43
324296,2,5
20555962,4,0
43235922,1,19
18490614,0,10
34736638,3,57
196613,4,0
12141891,5,92
12184913,2,32
26256898,3,68
23167721,2,86
17185556,3,1
24320335,5,71
9998,4,59
21853621,0,80
13507921,3,90
25813965,5,84
150222,4,67
16167270,4,80
8827,3,15
15986924,3,20
7823549,5,16
9887165,4,53
116444,1,13
39691001,0,10
7844725,0,12
25200,4,14
13185168,3,19
18693918,4,10
23271136,2,100
13664747,4,69
18693918,0,15
17080433,0,7
2153427,4,13
582533,5,19
785453,3,33
17675894,2,4
13644209,2,12
6534932,5,89
18079639,2,44
18132728,1,46
18090019,3,10
12597209,3,90
2120652,4,94
657537,5,1
99826,0,6
4476999,3,10
449189,2,10
22094910,0,29
13501083,4,2
1022209,2,77
15774943,4,42
4588657,5,16
10153731,1,100
18960012,5,19
550821,3,86
40612549,2,4
16131208,5,2
18028041,4,9
30649795,5,74
193093,5,81
32765205,0,2
18719485,3,60
13613139,1,61
28735,0,40
12577643,3,12
6359290,2,2
13022698,1,16
16064721,3,18
57727,5,3
16107211,1,0
22020052,5,52
26794855,2,51
916114,1,6
12010981,5,75
22668848,1,100
153219,1,0
12154731,0,18
29890569,4,14
90574,2,84
28587609,3,27
30095473,2,2
570668,1,77
22926485,5,100
8331609,0,11
13629228,5,10
7312874,0,1
4328865,0,80
1838166,1,30
517344,3,19
13015054,3,97
25673,2,96
12498099,1,0
67238,4,10
3697927,2,31
1498164,3,20
9559404,0,66
23114976,5,0
2440645,1,73
15733738,3,72
20618857,3,39
6698001,2,39
6768377,2,54
41744409,4,2
119760,0,58
124523,0,7
2876229,0,0
30236300,2,2
16159047,5,9
26292467,4,11
21469952,5,90
18739365,1,3
18885718,1,77
141051,4,2
15831653,0,100
39797917,2,78
29794122,3,2
459828,0,79
25134518,0,9
216512,2,6
25200,5,25
9653057,2,22
3430649,3,52
250838,0,95
172111,0,33
20613624,3,72
33401177,1,10
16211502,2,12
13574635,4,58
6811150,3,60
50725,3,70
21479322,3,45
11824848,2,3
10101311,5,66
1657837,3,95
13423215,2,34
13416783,4,1
25489261,5,97
22460399,0,11
10587120,2,7
12388481,2,44
26073072,1,7
12388481,3,52
16174176,3,12
10916,3,89
29939028,5,14
8428069,1,89
36313,3,20
12969636,0,12
6420556,0,12
416108,3,29
9830872,2,53
292163,4,3
16109208,1,7
24683240,3,2
16070521,2,84
32718970,0,3
13019704,1,0
28700,0,2
2874914,5,76
7263429,5,12
393474,4,51
576335,5,69
31178738,5,65
25476259,0,42
15384,4,42
15759752,0,58
18484371,0,45
1166705,3,0
30052225,3,87
143675,5,98
24875334,2,1
579228,0,41
754771,5,61
41149478,0,6
4138,2,16
3493530,2,92
15720119,4,9
40788782,3,41
13459619,4,1
33724,5,16
40518491,3,19
29965217,4,15
777635,2,7
13012379,2,81
17378071,5,9
6662883,0,18
52042,0,23
7100119,2,25
15714476,1,6
27424750,5,95
13604070,5,1
15823952,5,38
158674,0,19
977527,5,37
30640176,4,13
3430692,3,34
10092502,5,59
12208569,0,20
11276935,0,42
12037339,0,44
40929,3,14
7549922,1,14
7903511,4,21
12856448,2,21
19453641,5,62
36353058,3,46
15830433,3,4
18209507,4,74
162902,5,14
5306,1,22
15792316,5,95
30753570,5,61
39984739,1,14
1569144,1,79
17166774,2,1
58,3,45
15810845,2,68
33297,2,58
31178738,4,13
23156540,5,73
180584,1,18
1321926,3,83
15832002,3,18
1225621,1,93
199264,4,1
15707237,4,38
32051720,1,9
12449167,3,54
14743412,0,32
8337,0,2
47734,5,70
350684,5,19
68485,1,15
18615933,0,96
38909528,5,13
3600707,4,6
13262797,4,24
13592222,4,11
13638131,1,28
18167468,0,65
6609703,3,18
18757146,1,4
22071309,2,56
25789367,1,40
20318855,5,39
23305614,5,92
11021709,1,2
1293450,2,10
130881,1,3
476733,4,9
2078239,5,2
1661390,5,39
22461120,3,95
21854550,4,29
13497994,5,3
23462642,3,3
20663769,3,17
22071815,3,54
38469737,1,74
16064396,0,80
958641,0,7
1012180,3,15
13549029,5,76
20906739,0,4
11873007,0,5
21991208,1,61
24807089,3,52
22584,2,13
1612379,0,16
24768,2,90
32895291,2,17
1122534,1,4
18745,3,47
22693276,3,72
568901,1,10
6760818,5,3
40915703,0,99
12207595,1,91
507022,1,54
13026804,3,7
11013,1,7
73385,3,79
17694052,2,22
38390771,0,19
132688,5,58
6659597,3,6
26026530,1,96
18108542,5,12
6237858,4,36
9541850,1,13
5266655,3,16
38529,1,95
29338547,2,42
315882,2,46
60200,1,9
18480576,2,43
18478082,0,94
16065595,4,33
30340276,2,81
9417995,2,23
5845,0,12
42359,2,99
42466,1,27
685,1,2
17571908,1,13
1256194,3,11
11566223,2,47
33133783,4,0
5649581,0,56
8050784,4,12
9550264,1,2
15595,5,19
1193177,1,76
13605723,1,83
20725166,2,19
17829279,1,34
13624584,5,24
234184,2,4
6480781,1,4
13557637,5,94
40032681,0,16
143148,3,5
11942639,1,34
858572,0,70
25938417,4,19
24472,0,37
22045838,5,60
16149703,5,88
40795842,5,54
394182,4,2
40062683,2,15
11729275,5,10
117967,0,26
13010310,5,19
130028,5,53
16245726,0,37
15775101,3,70
68496,2,44
15724704,4,95
296901,4,18
12392681,0,12
16039255,4,25
29711766,3,90
29361143,2,61
6319371,4,65
5941535,2,8
269860,1,84
264892,3,48
115277,4,68
8155672,2,73
41063454,3,80
2461776,5,47
22835844,5,16
2113260,2,28
17863,3,91
3289281,4,14
30323240,2,6
27883214,1,76
110996,1,3
17318676,5,12
33869103,3,14
22571509,3,20
13076894,2,13
486004,0,89
17185496,0,56
281693,4,73
11720964,5,78
6657,0,76
8732892,2,95
18659841,3,15
16729,1,49
23012543,5,75
10841337,4,1
12399401,0,16
105724,4,0
12677691,4,20
38739561,0,35
290369,4,20
40528520,3,96
17934503,1,17
28227952,5,18
22883909,4,20
22037391,4,7
25935094,1,44
11018862,1,12
816720,3,94
27274326,5,10
23999864,3,13
3307079,2,17
13553217,4,3
18664803,4,88
13623874,3,16
25656580,1,25
15832002,0,6
39149,3,26
20801572,3,59
6043781,3,48
257034,1,27
18196327,3,45
344778,1,87
13650807,1,17
18627958,0,1
6521368,3,6
33826188,4,31
1422926,2,0
41557322,4,91
41154448,2,19
17910372,3,66
17560488,3,74
825081,2,57
558695,0,75
18281809,1,82
104381,2,40
13559213,4,74
30078108,0,90
32768509,2,20
3029362,0,9
175078,1,8
24487039,1,8
23657017,3,13
2848658,2,74
522780,2,20
32597967,3,84
18475593,2,94
20454895,1,20
1932042,4,43
13160329,5,20
138686,4,27
6597858,1,16
23495112,2,23
17202502,1,73
6377326,2,92
3905038,1,73
77810,5,73
25502639,2,15
16291209,0,49
12594758,4,45
2192272,2,5
129561,5,2
722737,3,10
13497994,0,11
11876043,2,85
32419641,0,43
32191748,0,4
304761,1,0
18342283,3,17
22504613,3,16
6606144,3,80
46438,4,72
857657,2,30
1099301,1,62
17838475,1,15
18090079,5,5
12974770,3,1
26309801,4,72
231914,3,90
27304321,0,89
28435457,4,92
994697,3,15
12279,3,5
7869,3,81
5585365,5,77
4110127,3,36
5508080,3,17
22399,3,11
101247,4,17
17212231,0,3
514811,2,4
8639187,3,18
21469952,2,85
29937916,2,91
16058162,5,19
5928721,5,94
28390369,5,59
16320,3,15
30095464,4,4
10319829,4,52
4641949,3,20
1565568,3,13
44361,1,12
17609114,5,2
6320247,3,90
12847774,4,4
3491171,2,15
13538992,0,12
31686145,2,96
17993751,2,5
3332986,4,46
11437971,1,10
22536601,5,26
25832342,3,98
7129497,4,27
24533518,3,45
17185633,5,19
14896617,0,0
23362210,2,3
71292,0,35
1765082,5,15
23353507,3,3
107128,3,59
4826781,4,83
42519249,3,11
346272,3,97
429940,0,33
716696,4,13
39727035,0,19
25817466,3,36
14288998,4,15
302236,5,1
17133266,0,43
80534,3,57
10098912,2,13
36194389,4,58
6240207,4,6
26242618,1,15
25897757,4,20
53818,4,17
3147367,1,39
680154,1,8
470535,2,44
11995688,1,98
31546390,3,99
3029362,4,12
25876779,3,14
459386,1,53
2261456,2,85
12275484,0,20
15774215,1,0
2002857,4,3
12849385,0,3
36437387,4,1
20573324,3,59
6649371,4,6
15814452,0,49
13570,4,51
10339281,4,83
5198,0,90
11467160,3,53
15734418,4,77
13665053,3,37
7238737,4,14
5159,4,46
26805993,1,88
186200,1,13
8621850,3,10
15791148,2,64
4347036,4,71
4617762,0,89
158448,1,55
18857516,3,72
16167329,2,30
20257122,1,0
22874675,5,3
91017,5,8
31338,5,3
20801572,4,80
18525821,5,6
100366,2,72
3544982,4,10
1363577,1,38
570393,1,12
13571953,4,84
6077455,3,91
8141083,4,80
13502238,4,73
29890569,5,42
18114124,0,8
9222475,2,19
1807983,3,77
174354,4,6
226378,5,69
168713,5,88
12444229,0,49
26266124,4,59
23262615,0,32
176839,2,87
1493253,2,90
7981127,2,96
8101452,4,20
7210397,5,44
257430,5,57
17855485,1,5
9541839,1,3
15745753,5,5
15898745,0,90
499429,2,14
85871,2,55
12476366,2,11
2903736,1,52
10108,3,90
551536,3,31
6393972,1,37
5781174,2,37
418824,1,47
17793886,0,91
25737,5,88
908053,2,1
31391129,3,7
11205804,5,14
12398661,1,68
26156468,2,21
6505011,0,22
79085,1,19
18642531,1,9
1223606,3,31
172111,2,18
20486495,2,2
1640400,1,8
183586,5,93
10302,0,90
46438,1,16
13843,0,50
2422709,2,0
499181,4,21
15815333,3,32
10853729,3,49
28789722,4,72
102113,1,71
17840796,2,2
2991629,1,17
22396311,5,95
23529245,4,56
34534532,5,68
6596,2,90
36040949,2,80
22926521,5,8
22005734,3,14
7857663,5,99
5971786,2,52
6352576,4,11
12680907,0,37
171759,2,86
8838886,3,78
9195527,1,55
28256831,1,19
25657772,0,87
20698847,1,47
85280,3,63
39305,1,1
1040935,5,28
41021665,3,38
32978572,3,94
25250468,4,79
16050234,0,34
28146512,2,6
13448364,1,59
852885,4,3
11713886,3,76
235127,3,45
16050050,4,78
389065,2,36
9265453,0,18
5058029,5,9
129559,3,19
311802,2,14
165358,0,80
35519,0,58
96647,5,5
828180,3,18
17673307,4,17
11248976,1,15
119929,1,86
5752,5,90
13389546,2,12
6037287,2,69
18398627,2,19
19448458,0,2
1311355,1,98
65954,3,13
40948826,0,0
33849121,3,4
36347830,1,61
43928,2,10
14435190,0,1
369672,5,38
18054655,3,14
36192190,1,56
921359,1,1
17377409,5,61
2011272,0,18
8966262,4,12
108829,3,62
408615,4,16
16248068,2,38
35795906,1,65
18622577,3,26
29243657,2,60
968,3,17
187650,0,8
23359177,5,9
47734,1,88
15803161,1,14
23584003,0,83
11830394,2,44
25377645,2,67
32875680,2,72
181372,5,58
17985733,5,16
17221425,3,75
18729287,2,20
98046,0,78
21424316,1,25
30216996,0,5
17622948,0,4
15942633,2,48
12962345,0,2
8828714,1,1
6699885,5,4
35506021,3,1
4960,5,90
157313,3,14
18965467,0,15
17673270,2,28
33727,3,32
242201,2,15
23637878,4,55
215758,0,13
25495588,2,98
12997786,5,44
11991912,4,8
8155,0,49
229490,3,41
20435872,0,46
15849910,2,9
361119,5,18
7092396,3,48
6801595,4,19
780889,3,11
165165,0,2
18396295,0,19
18327082,5,10
158479,0,100
21996359,2,77
95617,3,12
37322759,0,65
21538964,5,11
106549,5,17
25729635,4,73
12578077,5,97
17728691,3,6
18008076,2,2
29481285,1,45
18626111,4,6
760961,4,13
1809465,0,18
166123,5,2
79,1,46
11989,0,18
7706102,2,15
2696181,5,82
18008076,4,12
23874411,2,30
15731244,3,8
29135,5,90
1020102,2,76
16059376,1,15
2316940,3,10
40929,4,5
25729635,5,2
23110713,1,9
25698,3,81
23129080,2,90
977527,3,8
38551054,0,85
2769831,0,0
15645,2,71
124430,0,61
587638,0,10
1166333,3,14
97968,4,8
26634157,4,6
18761370,5,14
571938,4,7
38118798,2,12
58823,4,5
20809980,5,6
35422137,3,8
23093359,2,11
