book_id,rating,number_of_likes
288159,4,8
18667976,0,44
6575580,3,43
9998,3,4
6440071,5,1
3931154,5,6
3926484,1,88
1342650,4,14
18404135,1,48
2041412,3,55
38336011,1,5
17386062,0,17
15803757,4,98
18742420,0,91
13625930,5,69
17924987,2,6
696110,2,91
51373,4,16
41432160,3,33
13599579,1,73
6391309,0,10
18715353,2,70
8628509,5,6
14567915,5,62
19507801,3,52
17208457,3,49
95707,0,0
21956997,3,33
246245,3,33
18246316,2,8
8471815,4,60
171349,0,57
22047125,4,96
6350150,2,91
12964268,0,0
639544,2,59
36646671,4,72
8482928,4,81
28096757,3,6
33413915,1,17
47241,4,88
20829260,3,0
133738,3,18
16281097,2,78
15721,1,27
17340459,1,23
12393223,2,71
2967419,0,83
40509210,0,0
13097632,2,76
13151360,3,7
17857998,3,10
301928,4,61
10481268,0,18
24734627,2,68
26131641,3,18
13508415,3,9
25776197,4,67
16050312,5,49
27213162,3,40
908053,3,86
112080,0,91
36172258,2,67
156492,4,0
13151283,2,4
28430424,1,3
53926,3,72
40658159,5,93
25064653,0,7
30309602,1,46
7504179,5,20
13270,1,0
10343868,1,7
203899,5,12
13078582,1,0
6378570,4,24
23009011,1,74
16171272,4,6
6532373,5,5
18108542,0,85
81992,1,68
17879100,5,16
18517591,4,11
13512536,1,40
484110,3,22
6022731,4,12
1243559,5,27
18889356,1,16
11938752,3,47
26236852,0,88
29554877,2,0
22691308,1,5
209304,1,14
110871,4,11
429940,0,2
17262144,1,14
432020,1,95
7544517,2,1
887797,1,6
16176153,2,5
2723,1,4
29602483,0,48
5930447,4,70
24497054,0,2
303615,5,43
37347,0,7
73806,4,70
51877,3,99
39305,2,19
3315240,5,15
23255198,4,14
17163514,3,41
16182349,4,1
32967547,4,93
15995172,0,76
40102,0,99
18134013,4,7
20888519,0,75
34253282,4,2
7962312,1,55
1832749,2,78
20736539,2,93
34993791,2,4
89717,4,0
31423551,4,4
20880073,3,7
14249,1,11
15980677,5,19
24107285,4,47
15980748,4,5
17801425,5,16
30512,4,13
51506,3,15
13549869,1,19
29561487,3,89
644990,3,17
61942,1,3
7995207,4,21
335459,4,5
5522148,2,99
13395539,5,36
7743783,5,3
16163811,0,27
222807,5,39
3330261,2,35
16887794,0,22
36560993,3,10
11987465,2,87
9408584,5,34
90749,3,12
977527,1,4
281220,1,71
32601289,1,55
29894480,4,27
18069353,0,3
35192342,2,11
22877450,2,85
2056075,2,71
852885,5,7
5608404,4,56
25322449,4,8
7715163,2,61
126049,0,10
16150458,0,29
1739655,2,17
20257122,2,13
13928,1,61
25613902,4,9
16162405,5,60
17400970,0,41
3054684,3,74
38084780,0,80
10808965,3,11
93405,4,60
13399051,0,49
1330324,0,46
40524829,0,12
15747559,2,75
7157187,0,8
26192646,5,18
1819738,0,99
13573419,5,26
30919,5,35
22060845,5,18
13560262,1,25
16082748,1,4
6048350,4,89
4953275,3,14
10238,3,52
38084780,5,51
12549766,0,61
12247405,5,46
383480,0,73
25272670,3,11
138684,0,29
36047860,4,59
3972,0,20
26883802,3,63
11029566,0,32
15818254,4,25
22328317,3,11
788875,2,0
967911,3,54
235117,5,55
7552629,2,95
71969,5,63
30216996,4,12
126061,1,2
2066739,0,7
39242,0,16
468488,1,31
7203690,1,5
7986449,4,73
330919,2,82
828387,0,19
32419641,1,24
13515264,5,19
18310298,4,67
20647357,0,14
201642,2,86
162902,0,92
81042,1,25
19460287,0,59
30213217,1,50
43235922,4,19
13555390,1,96
25451264,0,3
353342,5,75
1101679,5,17
53926,5,46
13624139,2,1
18194,3,6
896621,2,14
18603661,4,53
1695319,4,31
10987,1,82
12241620,4,4
135048,0,30
102720,5,21
1072949,2,53
11326194,2,49
25817616,2,50
19164881,4,7
13400691,5,17
17262103,1,5
11593221,1,16
18143974,5,15
15746882,0,57
21802950,1,16
10547,0,4
13651928,4,56
1225621,3,67
107062,5,92
312518,0,7
229490,3,72
46270,4,18
14288998,3,60
26192646,4,16
108137,5,7
187585,4,0
49742,3,44
8460546,3,80
6550815,0,96
35106178,1,2
42443467,0,32
13395539,5,70
50376,1,83
107062,1,5
17194461,5,15
57691,2,77
18829666,2,8
115076,5,84
97968,4,32
10662,4,14
38821046,1,24
18012643,4,66
17829279,3,42
785453,5,30
11068888,4,48
1225621,1,44
179064,4,88
35295478,3,61
71642,5,13
23597621,4,5
6400109,1,54
17182172,2,84
17726481,5,81
18602871,5,8
18044354,0,15
28257707,0,47
29641,3,23
15751926,3,47
7839120,4,65
34473,4,5
14942,0,33
12730666,4,5
5997074,1,20
638188,1,5
9415946,1,67
22395433,4,61
830364,2,18
512704,0,31
8805112,5,3
21400205,2,18
42516162,1,75
4332082,5,21
21428094,2,59
13633179,4,8
17411148,3,62
27689,0,41
1975116,4,0
139986,3,3
88612,5,56
1285704,4,7
12821037,3,87
420739,1,17
7635805,1,51
4276136,5,10
7200675,5,11
16064456,0,30
13624139,5,2
18336450,2,3
7312324,0,3
37883561,4,11
387339,4,84
121406,1,56
94001,0,72
5205,1,19
12814540,3,14
18712956,2,0
26213995,5,13
23848325,1,1
20344662,2,8
6380220,4,13
38823844,2,100
409890,4,66
26114597,5,0
26013033,3,6
28961690,4,10
8573642,2,63
129308,0,9
9581507,2,2
25322656,2,38
141860,4,8
241969,4,9
6936365,3,70
34964865,2,4
994192,1,43
1073750,4,12
1249630,0,35
36840309,0,0
35894887,4,20
41831210,3,3
15829917,5,15
17660564,3,3
22391554,2,5
7443064,5,35
917693,0,78
459828,5,25
15714476,2,92
1372693,3,9
658343,1,19
3686,2,34
9314304,3,1
17140887,2,9
13062508,0,59
17413222,4,18
358990,5,97
15927484,3,42
32622208,4,59
450063,1,17
25489625,4,14
19822079,4,27
18077961,1,16
13380932,0,17
103296,0,18
7039218,2,81
32848470,5,86
10814517,3,25
196150,4,42
25159262,3,1
5671925,0,20
3491171,2,6
7545331,5,9
19535998,2,6
22703049,5,7
23259564,5,6
18594646,0,5
18275832,4,66
17331819,4,31
18462951,1,14
40696220,5,3
210105,1,68
26883206,4,12
7839120,3,6
105999,1,75
16281097,0,18
13557662,1,68
98477,3,5
382450,3,100
36248923,2,19
76778,0,26
16101026,2,16
7839766,0,9
762476,2,0
25898503,5,2
3437328,2,69
18059986,4,6
17382174,2,7
20746625,2,7
36567095,5,49
17977415,4,3
22045945,5,19
11331417,4,85
77699,0,61
713178,1,61
12999731,2,56
10319829,2,35
40397083,1,1
224618,5,44
23524206,0,4
78107,3,10
22297138,3,6
15774943,1,2
5872,2,19
22699851,4,71
40766761,0,1
17374927,0,2
26114184,4,90
24683240,3,0
5319,3,100
31944679,1,26
18000197,2,18
24514259,1,91
35553692,5,22
6734949,2,8
231914,2,81
2113260,4,16
31387315,5,67
149667,5,1
8585694,4,7
13495219,0,40
18400944,1,74
40528520,0,86
10048874,0,56
808853,2,19
18273744,4,34
28223638,5,0
18103690,2,5
12810435,4,10
26634157,3,10
39993898,2,9
38529,0,8
21396155,2,37
6605685,2,11
6766006,4,8
6366437,2,11
108829,0,14
12437943,2,1
487445,3,8
772606,0,99
18310679,4,68
8887374,3,13
6283582,3,42
18046700,1,18
17408302,3,13
16109740,5,17
13505635,5,20
25894009,4,8
25632573,2,30
7575266,1,4
7797874,2,3
113126,2,10
10818181,2,13
23491286,5,13
17612258,2,37
6926414,1,8
17788580,2,24
36553295,1,3
23492476,3,0
40677055,3,30
23203977,4,34
16050234,0,1
23398961,2,16
925697,3,82
383196,2,1
22458146,4,87
6788533,4,62
17797383,4,19
25569003,2,4
25716667,1,23
9539767,4,0
467164,5,11
17562207,4,5
41703301,1,15
10700326,2,5
169751,2,50
28580871,4,71
306090,5,93
16170625,4,78
13418049,3,6
20632650,3,100
1062304,1,0
42655408,2,26
2801187,4,51
23480844,0,58
5886412,0,20
23553564,4,59
28390369,2,19
16083209,5,34
25765680,4,72
18711993,0,6
25400826,5,35
543339,4,20
9539767,2,47
28240174,1,49
16280494,0,79
6944032,1,13
26634157,4,15
15888492,5,80
5220293,3,82
23281811,1,6
111050,1,3
33413915,2,73
3223761,1,0
33808,3,96
187811,2,6
8623679,1,40
54209,2,3
27843950,5,86
15814334,1,33
13651928,2,10
35997,4,35
219677,0,64
26861818,0,14
600349,5,9
37570625,5,15
15982998,4,1
22047129,5,96
22033888,0,58
2319370,1,77
225188,0,82
1099301,3,84
17981913,3,83
30813362,0,3
71828,1,61
20406396,4,37
18329670,3,22
33155788,1,98
613605,5,20
17061489,1,72
23602473,4,8
22609378,5,68
11903141,3,44
334818,5,88
376817,0,5
8035262,3,25
37630,4,58
147039,4,87
4328865,5,23
18711144,0,3
34227144,5,31
100910,2,10
857556,5,81
17924987,1,88
958986,1,73
36540225,0,77
18588591,1,72
968,0,28
26153925,0,9
7625632,3,16
34092885,5,9
23017804,5,45
11915802,4,7
23012877,0,19
13793402,4,93
79450,0,17
6425404,1,88
1043542,3,56
6697518,4,13
4110127,4,6
25669067,3,56
38390771,3,8
15810256,3,37
178476,1,14
23338387,5,85
12155164,5,60
7654939,0,9
17671993,3,18
13580846,2,53
542269,1,5
6037287,3,8
14739270,3,7
19365485,3,69
24248,0,1
7234921,3,58
20835344,3,92
40766761,2,18
1136604,4,11
24324198,0,17
22472399,2,5
16050312,3,14
219780,5,37
59921,1,70
22853466,0,13
565816,1,30
21855477,1,6
13592074,3,16
11455148,5,48
24514259,3,11
29486,4,40
348518,1,28
102720,0,67
7201315,3,32
23552511,0,31
25476259,0,3
8887374,5,67
191113,0,65
403129,3,23
25554646,4,2
6707693,2,67
25845201,4,12
977145,0,54
23719408,0,42
49851,4,5
40669604,1,98
22307056,2,1
29474,3,6
22020592,0,33
116279,0,3
20402750,4,21
237118,5,25
762476,4,27
18761500,5,87
1704570,2,17
17934563,5,18
17080000,0,95
338069,5,13
34484,2,31
22751611,0,53
40491353,3,80
75504,1,72
18079542,4,63
22033888,2,25
20926065,1,37
15706189,5,44
10928527,0,54
615028,1,33
10916,5,10
29484541,4,16
15759752,2,31
18308266,1,16
13047090,5,40
22980034,0,0
6427759,5,41
11383730,0,0
252268,3,6
10109,0,19
2212213,3,65
17194461,5,20
28571887,5,14
10880532,1,19
9712,5,8
193591,1,7
9475240,2,17
28010254,3,0
15726915,5,83
22809818,1,86
13139100,0,10
84748,4,75
937105,5,20
34845079,4,16
21882327,0,36
6698181,3,79
23379188,5,23
40382706,2,19
149267,3,43
556629,5,7
1003985,3,70
35755915,2,71
11662955,0,80
44757,5,6
1861535,4,13
10793701,4,11
12414623,3,85
17881132,5,32
12585,4,8
35939628,3,26
12279,1,13
68400,0,16
27206507,2,16
25817616,3,35
15793509,1,1
16029550,0,18
5928721,3,34
2696181,2,19
43204703,2,13
13513092,5,82
9999,3,13
22546351,2,5
35999483,5,77
17789633,1,10
10957730,2,13
2584435,1,42
30340849,3,16
107777,4,18
7340135,3,17
84146,2,84
18079806,0,8
24548539,2,53
16282937,3,15
502777,3,0
12414623,3,80
342445,4,59
7864437,4,46
5562474,4,19
4339191,4,5
36387418,2,64
12985,5,6
23450710,1,39
7235533,0,91
3124932,2,77
17254529,2,55
9528228,0,12
999422,1,4
31387315,4,20
186337,2,59
6452806,5,28
25383052,1,83
11876043,1,38
2684521,3,61
21777537,2,4
20507453,1,15
12349615,5,12
103294,5,15
1003761,3,18
40681717,0,1
51428,3,1
13510645,2,17
22839429,5,97
7674888,3,81
2187343,2,14
484192,1,11
290384,5,92
522471,4,23
22370991,5,5
607513,5,83
190572,5,46
476653,1,43
19659,1,51
22691308,2,17
31931593,5,89
32148570,0,55
160320,3,15
11011545,2,94
60211,5,47
575725,0,95
6388743,5,10
22609307,0,32
12810834,0,57
16406114,0,0
23546634,3,33
72159,1,15
17018524,5,78
2248573,0,7
23219470,2,12
205652,4,28
18615933,3,6
6411961,5,92
18333656,1,63
9677554,2,72
12775317,4,2
2951911,2,53
352774,0,18
11018862,5,26
39149,1,8
26236852,1,24
17167084,4,12
17561299,2,4
5312123,2,32
10669,5,35
23505913,3,86
13574635,3,5
17029526,1,13
36003629,5,3
21403041,4,90
34971796,5,16
17694052,1,89
17552467,3,41
26151032,2,17
692969,0,38
3380813,0,9
29890569,4,17
419049,3,38
23285659,1,16
18480576,3,12
34497,0,1
17797383,0,3
40063283,4,52
8685141,5,5
4009,1,8
7077917,0,13
30340276,2,71
7726036,0,92
18634828,1,71
123632,1,4
15710557,5,28
7160178,5,27
28413,2,15
129620,0,36
108891,1,18
10444,3,4
22094951,4,80
826095,5,6
18079603,1,6
36518151,5,100
23349737,3,15
5584576,4,4
11388053,1,15
118134,4,13
13412366,1,32
1613706,1,75
28257707,1,88
12109372,2,34
25731237,2,12
24680250,1,84
336734,2,20
11556479,2,11
18667792,2,46
22874675,1,18
31332255,0,19
569357,0,5
16152890,3,3
18444428,2,67
101255,5,3
6424184,0,93
17185643,4,44
18079898,0,88
1126597,4,32
21541401,3,73
15726401,2,16
11077,4,7
11987465,5,16
1661390,1,98
17660439,2,14
22609434,3,99
25225742,1,89
425100,3,41
24474924,3,2
23517137,3,51
30753839,0,12
3281831,5,30
264946,5,14
19314428,3,2
16043626,5,62
19277831,4,7
11788444,0,2
7557790,4,86
7118052,0,48
33290344,3,12
15814529,0,2
25531669,5,85
27838211,0,87
30680,3,14
14761017,4,95
13495219,4,12
6300579,5,65
22670490,0,69
2359423,0,45
34209372,1,84
18079542,2,7
1391321,2,56
16421118,1,39
714902,0,23
487638,3,89
860566,5,15
70287,1,44
12159331,3,8
9864,0,22
13510645,2,54
4934,2,4
626709,4,36
101911,5,20
6527740,3,91
36436246,2,4
95141,0,3
23717108,5,3
30649413,0,3
42272458,0,20
10866464,5,17
18680936,2,79
1242833,1,2
12182847,4,38
21533138,3,19
17153941,3,4
84146,1,60
21524446,5,18
86737,4,61
19538213,5,45
16034814,4,7
9968073,3,21
477338,2,7
13642753,3,65
97968,0,30
19225996,0,2
462426,5,8
71955,0,73
21251323,2,15
23719270,2,94
25663637,2,22
29492187,5,72
5711852,1,99
24936713,4,9
72694,5,48
28686775,3,4
12398719,2,0
3972,4,1
44783,0,80
99285,0,81
30244896,1,57
49269,2,9
16076072,1,67
3031309,2,2
794092,1,44
1519,1,20
39149,3,54
41883395,1,95
11377310,3,100
122756,3,50
423245,0,9
3081255,0,19
261071,3,18
33953843,1,87
22091372,1,49
29059,3,5
30242566,2,35
18490777,3,76
127395,2,17
1765771,2,32
22055587,4,76
18740851,3,43
13369727,1,68
330744,1,20
7839766,5,75
33004156,5,8
34091026,2,90
25439542,3,98
595394,0,17
7779348,5,67
21875713,3,15
48858,0,9
19277831,2,63
3931196,1,53
703,0,8
25564446,3,96
21915383,5,52
29601065,3,41
27173440,0,5
19168420,3,60
36567095,4,11
8514027,5,2
183116,2,0
17849521,2,6
97860,0,34
16247792,4,5
94803,4,27
10807928,3,27
23110713,1,4
918645,1,13
16060461,5,17
6801453,3,11
7933894,0,23
20640755,4,67
9972838,0,17
7100119,5,15
9536651,5,7
7656231,2,92
146746,4,46
61146,4,8
2248573,2,9
421549,0,63
13445017,0,16
23358109,0,66
12015786,0,84
6084532,4,12
11077,5,2
15706108,1,49
37347,2,2
15999432,1,10
17333460,0,63
12959266,0,72
11341322,4,11
18691080,4,19
7993566,3,22
843989,1,14
13022704,3,8
7027569,1,1
14978954,1,9
8835897,2,100
31138412,2,56
20407756,4,85
2062718,3,97
25225742,1,16
36840302,3,2
1059856,4,3
15985910,4,73
15822195,2,13
23129080,0,41
545913,1,63
18943009,3,41
23160974,5,89
98046,4,31
6692041,3,26
41153965,4,1
9578513,0,9
16397876,1,96
23121147,3,22
10561870,2,41
23482622,3,19
13418049,0,80
18001399,4,8
402739,4,15
76706,3,11
33855723,0,17
21945190,1,16
11873007,1,34
9830872,2,6
1632186,4,50
17573684,2,13
16120760,3,90
13626818,5,76
37322759,4,41
27208797,2,8
26927401,0,8
17255435,4,14
37840670,4,16
3882,1,89
197750,2,99
12988047,1,65
38227140,2,7
31213108,4,25
20363899,1,44
11841,4,19
15818668,4,4
2968,2,12
994192,4,4
13539191,3,4
14384,3,56
8492765,1,94
25190761,3,28
25683250,4,59
550454,2,10
24953051,2,54
25760792,3,20
293707,5,74
5212,2,21
27689,0,52
887201,5,47
7504179,3,70
355919,3,76
861326,5,1
18085469,3,91
2843977,1,3
18761416,0,4
17910372,0,14
3392668,0,16
32797683,1,6
1091470,4,70
36576036,4,8
15831550,4,9
5266279,0,75
18310298,2,7
17671993,5,53
13576438,0,93
17853573,0,14
24867841,4,39
24107285,5,93
9917945,0,18
17707471,4,77
162121,5,17
81060,2,4
110996,2,70
34938088,0,1
12305703,5,84
769255,3,41
6718608,5,0
24804444,0,99
2219694,2,7
13612018,2,10
6760780,2,76
35605702,2,9
190394,3,71
119929,0,62
4541172,2,93
13650807,5,7
5520516,0,8
577184,4,76
25821750,5,0
25361877,5,30
1842609,5,10
321722,0,13
17261129,3,59
6255949,5,6
35260159,2,15
40037485,1,16
17338776,2,73
9424053,4,18
97860,4,3
5822279,3,46
61661,3,24
25642868,4,12
11741,2,10
9658269,2,12
2526974,5,67
165518,2,32
35069201,1,6
18800655,2,83
11349877,0,18
18127772,3,61
21549148,5,38
19237391,5,11
12814519,0,15
188454,5,74
20447583,3,9
18333441,2,18
13570162,3,92
15724943,3,21
179182,0,14
30333490,1,77
15710564,2,1
38909528,3,14
107105,5,50
142458,3,36
6734246,1,7
129620,3,2
26101591,3,11
9673577,3,20
31950568,3,96
15704459,4,5
17856472,4,94
31944679,3,26
227711,0,41
994823,4,85
34530776,0,61
28096541,2,85
340607,5,1
7165405,2,85
837501,4,5
238926,1,0
703,1,17
37322759,2,76
174354,0,0
13049981,5,15
5845,1,47
9314304,0,34
336518,0,84
182496,0,12
11831627,0,84
17623569,5,15
6364663,4,65
16029550,0,15
21549148,2,94
4590265,1,21
16100916,3,3
21887675,1,38
26759,4,74
2506250,3,60
6559232,3,10
4345624,3,28
149267,5,45
30040765,5,12
35192342,2,22
19542841,3,10
6425404,1,10
89959,3,25
40878012,0,50
15745446,4,67
11814613,3,1
26820380,4,79
16059404,4,40
130028,4,12
2191666,2,92
43475,1,11
22909644,1,44
21481392,0,74
6547187,4,60
16421118,5,81
8713454,2,15
22081556,0,13
769443,2,9
17552467,2,98
528710,0,18
20758175,1,51
22365518,3,52
234661,4,83
460069,1,35
7549922,2,50
12761827,5,15
1604003,4,1
34209372,3,60
31570776,1,97
23109699,0,66
23156540,1,8
20492283,4,4
28763485,5,95
17731804,4,6
5359,0,40
5520516,3,96
3430897,1,95
20309341,0,79
8430098,3,13
19822079,3,55
23389993,0,81
2577487,1,72
13507070,5,32
15776953,5,12
300388,1,20
3430742,5,77
6517639,1,81
17566943,0,64
613313,2,7
9532084,2,5
128899,5,54
15888492,5,63
27276316,2,16
966087,5,15
595397,2,17
17912980,3,15
6687247,5,90
107799,5,12
927979,3,2
67885,4,90
8379666,2,22
34445870,1,77
58169,0,9
34079578,1,86
34227144,1,30
29280247,5,16
25897757,1,99
107029,0,7
18282428,2,3
13375237,5,16
8892814,4,36
15788084,1,76
316845,2,48
20930873,0,93
28430424,5,85
6475299,2,3
10238,2,88
4333469,5,10
32600060,0,4
41187889,5,49
16150740,5,0
2277444,4,14
13456042,1,59
7706102,3,18
25191,1,60
39665175,4,18
181414,1,83
17411148,1,20
24711077,5,65
482889,0,3
56067,5,92
650775,1,18
4525896,5,61
7459958,2,41
102847,2,50
23167721,0,33
31476,3,33
203968,0,17
384355,4,21
23602561,2,82
23254234,3,17
12795973,1,5
18629086,1,15
49286,5,49
15817399,0,62
17410891,5,94
1264695,2,9
40409727,4,25
16280847,0,3
27833684,3,62
21944665,1,62
1330324,5,87
10898326,2,29
34234639,4,14
20809246,0,27
13022704,2,38
16101121,1,7
15832300,0,9
20698847,3,30
1205982,4,49
15774943,1,12
25883365,2,15
22589352,1,74
673914,0,7
25776197,5,15
20737459,0,97
92315,4,17
26026041,1,0
22399053,3,2
9481431,0,82
20823392,0,68
12551082,5,1
5355888,1,17
12926432,4,0
13456081,0,10
12810435,3,82
13262797,0,15
6957725,1,89
4345290,4,16
5585365,5,58
6062267,0,21
17934405,2,3
1379961,4,88
11402002,3,15
11023952,0,8
35729,4,1
5404,1,91
23398632,3,16
16068905,0,7
5071312,5,41
29938354,5,68
35691529,2,50
9462672,1,10
312650,5,5
26292467,0,72
414655,3,30
24040790,1,71
2281814,2,39
17831616,1,90
6957725,5,0
30653731,1,63
9394156,2,23
447434,3,0
21936809,3,10
16083247,1,67
909345,4,17
18295858,0,21
100365,3,65
7092396,0,81
6791142,0,7
33738,5,76
315882,2,7
25549355,2,81
106134,3,87
23950686,1,8
553475,2,16
568476,5,52
50781,2,57
24796481,3,31
25398528,3,13
8432181,4,65
17174,1,7
5735513,3,9
33151805,1,15
36555292,5,3
6969361,5,82
3322128,2,17
542414,5,7
9676990,0,84
218467,5,27
351385,0,11
106597,4,3
20359719,2,75
20525663,0,8
17255435,5,55
30292905,1,17
18666229,1,68
24731,5,94
17898625,3,20
30653967,0,5
169354,4,47
2874897,1,57
17934405,4,30
7976029,2,60
23259118,0,16
15869682,3,8
297165,2,19
11966330,3,14
6899530,3,44
12814594,4,1
41564321,3,82
6553352,3,4
25893966,4,17
12275484,1,62
373009,1,13
40062683,2,53
34944590,1,7
18490649,3,83
860183,5,21
73806,3,57
21843117,5,10
2364284,2,57
9014,2,21
17262100,0,0
20306810,2,78
15724704,1,5
18743664,1,20
13498897,2,82
34921588,3,99
82121,1,17
36618293,1,15
9756579,4,8
13052105,4,6
2750008,2,6
18622245,3,16
845129,1,94
22174098,1,9
22884888,1,12
35649191,4,18
40612549,4,99
1419203,1,6
2435104,2,59
15015228,4,74
18048164,4,31
36840309,3,9
18715583,2,20
22883783,2,29
15784300,4,1
23124956,1,20
10343868,1,95
16065110,0,12
517344,0,85
6649371,4,73
642460,1,8
30106,0,8
19279000,3,6
13234487,0,14
17607319,0,6
25112957,1,20
13493898,3,16
93134,0,2
13146824,4,5
980426,0,94
1747896,5,2
13508415,0,43
7865197,4,4
4496091,4,22
2391128,5,18
13147460,4,57
15706303,5,72
1261277,0,24
78427,1,12
2347881,0,41
7674888,3,18
6480344,1,41
6784311,3,14
6597858,5,81
5168329,3,18
12246388,2,29
15513156,5,91
7781699,0,29
11206,0,16
17671993,5,64
9471031,3,6
9300418,1,20
23471514,3,100
15778414,2,20
7492383,0,37
48016,3,62
3894283,5,85
30216996,2,80
15810877,3,86
33313726,4,87
57691,5,19
5984399,4,79
73188,5,15
11512718,3,20
29776106,4,30
11053270,5,55
1264695,3,15
22291586,5,11
174084,0,4
11000,3,28
25782457,2,56
17278283,0,12
890452,5,94
21943246,3,79
9315641,0,74
2146957,0,16
16127238,1,62
25898657,5,13
12659042,3,8
18096111,0,66
15995144,5,31
417640,3,6
15810914,1,1
2402650,1,52
12789642,0,20
857501,3,14
40929,0,25
8826125,2,47
25437747,3,100
28869682,1,84
42848671,0,40
16240815,5,91
23848325,5,58
17883038,2,5
23393759,0,32
20527357,3,16
16168688,1,96
18054664,5,83
20700340,2,53
10871446,1,12
425174,0,15
28503165,5,70
7143322,5,4
23899848,0,30
80081,3,0
22494969,0,17
57727,0,60
7686368,2,6
17878717,0,24
18897787,2,9
21854550,5,96
12591896,5,18
40818261,4,22
175626,5,12
25330014,0,69
17794715,3,20
23353850,3,14
14249,5,62
81130,1,8
23754479,3,4
26199938,5,90
23153574,2,39
24867318,3,63
7039742,1,30
25746699,4,9
25173706,3,3
22888878,0,39
22848621,3,83
43227330,3,20
202292,2,52
17884619,3,3
18106180,2,64
25698,1,1
6682769,4,52
36756405,0,15
39296064,3,17
1446004,0,5
96833,4,33
23906007,2,100
433716,3,19
18070166,3,11
18288210,4,41
7165300,1,14
7704143,1,14
17262474,1,97
2845024,1,23
198021,0,1
24912428,4,14
17571794,4,64
253153,2,49
364549,5,30
13414151,1,35
17802921,3,6
18074932,1,5
19139026,3,14
420739,0,11
25284952,4,17
246245,3,9
13040403,1,14
11517874,2,16
10626639,3,8
18171324,3,80
223635,3,78
1309025,5,77
11387463,5,38
7229730,3,9
43256446,5,65
1061557,5,65
25683250,5,37
129798,3,0
12814540,2,15
14739270,1,17
7107515,4,0
40407111,1,60
1838917,5,15
12561863,2,95
15886847,0,18
6217775,3,10
18157093,0,50
15985910,3,74
13552337,2,6
20821111,2,19
2317178,4,72
26114469,2,61
16066588,2,30
18673607,2,9
12969636,0,19
23349737,1,8
10928527,3,13
23491293,2,68
185197,4,31
7864587,1,100
11978910,5,42
10599735,3,93
11275,2,81
22194833,2,10
424779,2,30
21877212,4,19
20699156,3,100
17569531,4,52
7706102,1,18
34808499,2,18
16046025,2,5
91017,3,3
95707,2,14
36373451,2,4
6679009,0,13
37509275,0,95
154556,2,15
22371142,2,13
364550,0,64
7352053,4,14
13173938,5,18
10852082,0,15
129896,4,17
12925365,4,67
17133266,3,2
39725859,3,31
7933894,3,19
6605685,1,5
18076442,4,8
41209130,4,15
12659042,2,71
4066507,2,75
23524515,5,54
23848271,2,4
22006321,2,31
26783431,2,82
6077455,3,19
47956,3,53
311095,4,6
29559450,4,64
20527357,5,50
22701480,2,20
5735513,3,9
18299578,1,5
19272409,3,20
23019243,0,29
26025989,4,25
14568987,3,12
93136,3,8
20454659,5,18
10241968,2,21
11297376,5,89
13157992,5,92
28096526,1,0
37508253,5,74
16158565,1,5
23308087,1,7
18656002,3,9
105657,1,14
129343,3,44
15808325,5,25
11500077,4,13
676237,4,92
12182847,4,68
7340135,1,51
8430098,3,92
17560419,1,28
27208,1,14
7828783,0,15
22618173,1,13
16240815,0,46
53410,2,100
34317317,0,0
22371142,4,58
77810,1,71
73093,5,89
18806259,1,1
9280551,2,76
43723509,5,47
22588093,0,20
13078741,4,73
16076072,2,19
7312874,3,100
22811807,4,15
15823425,0,58
8265098,5,8
37909422,0,4
402169,5,44
10928527,5,4
23111256,4,0
15803156,4,55
1898882,2,4
615359,3,3
1128364,5,43
32051720,0,43
905887,5,9
18295655,5,49
11112619,2,0
35354355,1,14
23388792,0,84
174501,0,4
3677902,4,53
20344635,1,71
18404135,2,26
37527980,5,27
173233,0,14
34108782,4,78
18505784,2,83
22662559,5,39
2159,0,34
19466843,1,1
54741,5,83
13022698,0,10
11732634,3,99
7767952,3,58
1477625,3,1
13605647,1,61
7726036,3,85
29430869,5,2
9415958,2,75
14915175,3,4
16077535,1,41
15197,0,16
11391817,3,28
23003028,5,33
12184913,1,98
18077525,0,7
23550747,1,3
87280,2,14
13624139,2,7
18478288,1,62
13083239,1,59
21802706,5,3
15846870,0,15
28015751,5,13
15738256,4,12
22429350,1,55
22365565,0,5
29492025,4,15
18753744,1,16
30526041,4,9
8800489,4,57
703323,1,24
8976455,4,2
22707078,0,20
5960236,2,1
12458914,1,67
18776908,2,11
25047898,2,75
10793701,2,5
34052569,1,2
25733983,4,8
29481285,0,43
10397655,0,52
522534,0,14
10798428,0,94
34925254,2,77
2159225,2,4
17728,5,7
2112237,3,36
42516162,4,14
5561599,4,5
15753550,2,43
15986924,3,12
542414,5,5
489830,5,24
562752,5,9
2795053,0,85
18222768,5,3
464685,4,78
9444,3,67
20829260,2,44
129559,5,0
3711,0,67
21802950,0,2
38469737,4,55
13602393,5,93
11306,3,8
3295696,2,53
6294228,0,58
18077836,4,12
30526041,5,7
17340459,4,15
40929,1,95
28005065,4,22
23306252,1,4
16176153,1,64
17741592,5,8
13519964,0,57
23848325,1,33
9850443,5,22
4692,0,8
21913812,2,6
7203690,1,62
23588008,0,84
35069067,0,49
17726481,5,12
122967,2,53
1200465,5,7
13595638,4,4
35756894,5,18
816720,0,4
26156408,3,82
13083189,0,0
1207904,3,3
110396,5,100
36496717,1,85
29222548,4,9
34842042,0,3
